1310.0,8438362.0
2023.0,306895.0
1310.0,8438362.0
2023.0,306895.0
1423.0,318929.0
1397.0,4722165.0
1398.0,2945502.0
1736.0,307525.0
1895.0,306927.0
1408.0,1588429.0
1895.0,306927.0
1408.0,1588429.0
1398.0,2945502.0
1528.0,310997.0
1646.0,309993.0
1329.0,7351543.0
1337.0,6289923.0
1318.0,8338545.0
1329.0,7351543.0
1660.0,309237.0
1736.0,307525.0
1498.0,317929.0
1352.0,5290259.0
1346.0,5865960.0
1337.0,6289923.0
1363.0,4936103.0
1362.0,5162490.0
1340.0,5998880.0
1381.0,4749213.0
1505.0,315217.0
1528.0,310997.0
1318.0,8338545.0
1352.0,5290259.0
1379.0,4889703.0
1423.0,318929.0
1660.0,309237.0
1646.0,309993.0
1376.0,4891663.0
1362.0,5162490.0
1340.0,5998880.0
1346.0,5865960.0
1344.0,5911530.0
1344.0,5911530.0
1505.0,315217.0
1498.0,317929.0
1376.0,4891663.0
1363.0,4936103.0
1381.0,4749213.0
1397.0,4722165.0
1379.0,4889703.0
1310.0,8438362.0
2023.0,306895.0
1408.0,1588429.0
1398.0,2945502.0
1329.0,7351543.0
1736.0,307525.0
1337.0,6289923.0
1528.0,310997.0
1318.0,8338545.0
1352.0,5290259.0
1423.0,318929.0
1660.0,309237.0
1646.0,309993.0
1362.0,5162490.0
1340.0,5998880.0
1346.0,5865960.0
1344.0,5911530.0
1505.0,315217.0
1498.0,317929.0
1376.0,4891663.0
1363.0,4936103.0
1381.0,4749213.0
1397.0,4722165.0
1379.0,4889703.0
2023.0,306895.0
1310.0,8438362.0
1408.0,1588429.0
1398.0,2945502.0
1329.0,7351543.0
1736.0,307525.0
1337.0,6289923.0
1528.0,310997.0
1318.0,8338545.0
1352.0,5290259.0
1423.0,318929.0
1660.0,309237.0
1646.0,309993.0
1362.0,5162490.0
1340.0,5998880.0
1346.0,5865960.0
1344.0,5911530.0
1505.0,315217.0
1498.0,317929.0
1376.0,4891663.0
1363.0,4936103.0
1381.0,4749213.0
1397.0,4722165.0
1379.0,4889703.0
1310.0,8438362.0
2023.0,306895.0
