7,9,4,6,7,0,0,7,4,9,1,2,7,2,5,2,6,5,5,4,3,8,8,0,9,8,0,7,9,5,4,8,5,4,2,8,6,1,9,7,1,9,8,1,2,5,5,7,0,1,8,9,3,2,2,5,0,3,1,6,0,6,9,1,4,3,7,1,3,8,3,0,2,4,2,3,9,3,1,8,4,8,6,6,7,4,0,3,3,6,5,0,6,1,7,6,4,9,5,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,9,4,6,7,0,0,7,4,9,1,2,7,2,5,2,6,5,5,4,3,8,8,0,9,8,0,7,9,5,4,8,5,4,2,8,6,1,9,7,1,9,8,1,2,5,5,7,0,1,8,9,3,2,2,5,0,3,1,6,0,6,9,1,4,3,7,1,3,8,3,0,2,4,2,3,9,3,1,8,4,8,6,6,7,4,0,3,3,6,5,0,6,1,7,6,4,9,5,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,9,4,6,7,0,0,7,4,9,1,2,7,2,5,2,6,5,5,4,3,8,8,0,9,8,0,7,9,5,4,8,5,4,2,8,6,1,9,7,1,9,8,1,2,5,5,7,0,1,8,9,3,2,2,5,0,3,1,6,0,6,9,1,4,3,7,1,3,8,3,0,2,4,2,3,9,3,1,8,4,8,6,6,7,4,0,3,3,6,5,0,6,1,7,6,4,9,5,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,9,4,6,7,0,0,7,4,9,1,2,7,2,5,2,6,5,5,4,3,8,8,0,9,8,0,7,9,5,4,8,5,4,2,8,6,1,9,7,1,9,8,1,2,5,5,7,0,1,8,9,3,2,2,5,0,3,1,6,0,6,9,1,4,3,7,1,3,8,3,0,2,4,2,3,9,3,1,8,4,8,6,6,7,4,0,3,3,6,5,0,6,1,7,6,4,9,5,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,9,4,6,7,0,0,7,4,9,1,2,7,2,5,2,6,5,5,4,3,8,8,0,9,8,0,7,9,5,4,8,5,4,2,8,6,1,9,7,1,9,8,1,2,5,5,7,0,1,8,9,3,2,2,5,0,3,1,6,0,6,9,1,4,3,7,1,3,8,3,0,2,4,2,3,9,3,1,8,4,8,6,6,7,4,0,3,3,6,5,0,6,1,7,6,4,9,5,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,9,4,6,7,0,0,7,4,9,1,2,7,2,5,2,6,5,5,4,3,8,8,0,9,8,0,7,9,5,4,8,5,4,2,8,6,1,9,7,1,9,8,1,2,5,5,7,0,1,8,9,3,2,2,5,0,3,1,6,0,6,9,1,4,3,7,1,3,8,3,0,2,4,2,3,9,3,1,8,4,8,6,6,7,4,0,3,3,6,5,0,6,1,7,6,4,9,5,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,9,4,6,7,0,0,7,4,9,1,2,7,2,5,2,6,5,5,4,3,8,8,0,9,8,0,7,9,5,4,8,5,4,2,8,6,1,9,7,1,9,8,1,2,5,5,7,0,1,8,9,3,2,2,5,0,3,1,6,0,6,9,1,4,3,7,1,3,8,3,0,2,4,2,3,9,3,1,8,4,8,6,6,7,4,0,3,3,6,5,0,6,1,7,6,4,9,5,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,9,4,6,7,0,0,7,4,9,1,2,7,2,5,2,6,5,5,4,3,8,8,0,9,8,0,7,9,5,4,8,5,4,2,8,6,1,9,7,1,9,8,1,2,5,5,7,0,1,8,9,3,2,2,5,0,3,1,6,0,6,9,1,4,3,7,1,3,8,3,0,2,4,2,3,9,3,1,8,4,8,6,6,7,4,0,3,3,6,5,0,6,1,7,6,4,9,5,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,9,4,6,7,7,0,7,0,9,3,8,3,2,5,2,6,5,5,4,2,5,8,2,1,8,1,0,3,5,5,8,5,4,2,8,6,1,9,1,0,9,8,1,5,2,5,2,0,3,8,8,9,4,2,3,4,3,1,6,0,6,1,1,9,8,7,3,7,4,4,7,2,4,2,0,9,5,1,0,9,8,4,6,6,7,4,3,1,6,3,9,6,7,0,7,3,9,6,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,9,4,6,7,7,0,7,0,9,3,8,3,2,5,2,6,5,5,4,2,5,8,2,1,8,1,0,3,5,5,8,5,4,2,8,6,1,9,1,0,9,8,1,5,2,5,2,0,3,8,8,9,4,2,3,4,3,1,6,0,6,1,1,9,8,7,3,7,4,4,7,2,4,2,0,9,5,1,0,9,8,4,6,6,7,4,3,1,6,3,9,6,7,0,7,3,9,6,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
